,videoId,thumbnail,title,descriptionSnippet,publishedTimeText,lengthText,viewCountText,Link
537,9Acc2WJcO2c,https://i.ytimg.com/vi/9Acc2WJcO2c/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgUShBMA8=&rs=AOn4CLAHAvReZ4xOvSUJOgtbxHDw9pNZuw,Turu and Njugush the Maiti ones EP83 PART 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 27 seconds","260,176 views",https://www.youtube.com/watch?v=9Acc2WJcO2c
538,bfWiLO1D7Dk,https://i.ytimg.com/vi/bfWiLO1D7Dk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAYMvdN80IoDEdwB7DUQPakZhCYgw,Onyi ameongeleshwa na mungu.... Ep 82 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 8 seconds","277,475 views",https://www.youtube.com/watch?v=bfWiLO1D7Dk
539,ttBB000WEWs,https://i.ytimg.com/vi/ttBB000WEWs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCi7wkPBTwbTs5-vPnvKXbVCPW1cg,Njuguna kukojolea opportunity maze....Ep 82 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 6 seconds","313,764 views",https://www.youtube.com/watch?v=ttBB000WEWs
540,hvGpeqxPVsw,https://i.ytimg.com/vi/hvGpeqxPVsw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDQVpipwbJ8krYJdwPZIi9DggC5lg,Kuteseka ni kwa muda Ep 81 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 22 seconds","347,611 views",https://www.youtube.com/watch?v=hvGpeqxPVsw
541,VB9Gbt8cE50,https://i.ytimg.com/vi/VB9Gbt8cE50/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDtYnkWTH-DUQ_sHVYfoMwNaufuUw,Homies wako homeless ...  Ep 81 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"8 minutes, 47 seconds","299,946 views",https://www.youtube.com/watch?v=VB9Gbt8cE50
542,T6p5J_gytW8,https://i.ytimg.com/vi/T6p5J_gytW8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDolbeKYcHKFFlbef_AVI5VOY3myQ,Visanga za housing - Turu amepatikana ...Ep 80 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 43 seconds","512,698 views",https://www.youtube.com/watch?v=T6p5J_gytW8
543,g1QOxiGM5yA,https://i.ytimg.com/vi/g1QOxiGM5yA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA0PRZ2Fg-YRrRqmxj1LFomDWoN9A,Visanga za housing - Scandal ya Njugush .... Ep 80 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"12 minutes, 53 seconds","840,320 views",https://www.youtube.com/watch?v=g1QOxiGM5yA
544,xe_m-mEHL04,https://i.ytimg.com/vi/xe_m-mEHL04/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBnrc8RRBtOVIJPRR6FzakhpTD8IQ,#DFK (Diva Fom Kanyoonyoo) survived Ep79 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 39 seconds","205,212 views",https://www.youtube.com/watch?v=xe_m-mEHL04
545,3M3gCQRG8zs,https://i.ytimg.com/vi/3M3gCQRG8zs/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgWCg6MA8=&rs=AOn4CLCtZdKUa-xRbKgV5Imtgm3WwvTJ9w,He! DJ Shiti in the house!!! Ep79 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 32 seconds","743,246 views",https://www.youtube.com/watch?v=3M3gCQRG8zs
546,TUYfLbv_q5M,https://i.ytimg.com/vi/TUYfLbv_q5M/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCYOghr-viadt_7T8IRo-D0sUFM1g,Dada sungura ni terrorist kupita...Ep78 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"8 minutes, 53 seconds","142,937 views",https://www.youtube.com/watch?v=TUYfLbv_q5M
547,7LwSYL-GJFQ,https://i.ytimg.com/vi/7LwSYL-GJFQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBYHNV9zevAA3nlaw6u5WJB0UxvfA,Baibe wa Turu amerudi ....Ep78 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"8 minutes, 5 seconds","225,950 views",https://www.youtube.com/watch?v=7LwSYL-GJFQ
548,bs7H56T1Xj0,https://i.ytimg.com/vi/bs7H56T1Xj0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCINQ19sfB2Ruj7H5SYojse1TV49Q,Turu anataka bending allowance ya kuosha nguo...Ep 77  P1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,11 minutes,"282,259 views",https://www.youtube.com/watch?v=bs7H56T1Xj0
549,e-vrhjp1qG4,https://i.ytimg.com/vi/e-vrhjp1qG4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAw3FtBKTgDCf3meZjplL9ryZumYQ,Woooooi!!!! sasa kumeenda aje? Ep 77  Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 29 seconds","177,468 views",https://www.youtube.com/watch?v=e-vrhjp1qG4
550,H2e9Y79rsko,https://i.ytimg.com/vi/H2e9Y79rsko/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA4KQYD15sha5oI2xA4Ba9sLGq0cw,Walai Brio kazi ni  kuosha kuku .....Ep76 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 42 seconds","211,591 views",https://www.youtube.com/watch?v=H2e9Y79rsko
551,n3ljqylCpYA,https://i.ytimg.com/vi/n3ljqylCpYA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCatGEm6h0j63IEwWyjS-njBEdYJQ,Ha ha ha!Truphena amevimba kuvimba!... Ep76 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 42 seconds","258,350 views",https://www.youtube.com/watch?v=n3ljqylCpYA
552,tr5Qs_D9vdM,https://i.ytimg.com/vi/tr5Qs_D9vdM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC5Q3DJH_d0gssxYS822I4Bl7Vlgg,Ex wa Brio amerudi....Ep75 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 37 seconds","497,569 views",https://www.youtube.com/watch?v=tr5Qs_D9vdM
553,eXuwhNVySuY,https://i.ytimg.com/vi/eXuwhNVySuY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCcLVoE3VsqU71PEm9je99pS2Yv1A,Enter Mr. Kadenge ...Ep75 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"12 minutes, 6 seconds","180,675 views",https://www.youtube.com/watch?v=eXuwhNVySuY
554,hk66LBHTdZk,https://i.ytimg.com/vi/hk66LBHTdZk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBCK8sGRC-5QbbY2pxwKK_UKf7k0Q,Hali ya kutafuta makao...Ep74 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 54 seconds","158,850 views",https://www.youtube.com/watch?v=hk66LBHTdZk
555,OwwRc__T4K4,https://i.ytimg.com/vi/OwwRc__T4K4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBtP035xrrBpW7BLeTQnwO-U_2_5w,Watu homeless Nairobi ....Ep74 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 29 seconds","232,007 views",https://www.youtube.com/watch?v=OwwRc__T4K4
556,Ihi8NHmJTHM,https://i.ytimg.com/vi/Ihi8NHmJTHM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCZItwNJZXa01iRlTCoiggY7v4-Gg,Johannesburg School of Photography Ep73 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 51 seconds","193,006 views",https://www.youtube.com/watch?v=Ihi8NHmJTHM
557,3xAufKCesfY,https://i.ytimg.com/vi/3xAufKCesfY/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AHUBoAC4AOKAgwIABABGHIgXihHMA8=&rs=AOn4CLDTppwTrtNlS7N2TGdoHcuCaYU2rA,Hii Beef ya Brio na Onyi! ....Ep73 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 52 seconds","194,626 views",https://www.youtube.com/watch?v=3xAufKCesfY
558,Wun3DTND-DQ,https://i.ytimg.com/vi/Wun3DTND-DQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC7FHNiw55vnFbNArQh0rKwziISlA,Njugush is now homeless.... Ep72  Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 46 seconds","262,299 views",https://www.youtube.com/watch?v=Wun3DTND-DQ
559,Chk3vwNId70,https://i.ytimg.com/vi/Chk3vwNId70/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDRDaUWYoObOj8bxsw6jnQ2lldxEg,Siku 40 za Makena zimefika....  Ep72 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 55 seconds","312,930 views",https://www.youtube.com/watch?v=Chk3vwNId70
560,AdprNnTS4MM,https://i.ytimg.com/vi/AdprNnTS4MM/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGFIgZSguMA8=&rs=AOn4CLDBMj6-58mH6sQ9VQkFYnQcdSDWbQ,Fan Shoutout,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"1 minute, 26 seconds","17,942 views",https://www.youtube.com/watch?v=AdprNnTS4MM
561,5kf8WZ1uTV0,https://i.ytimg.com/vi/5kf8WZ1uTV0/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgTShAMA8=&rs=AOn4CLAKm8W-P9xefDpMDvssFJ7R_DzcvQ,Brio karuka Awiti kama bladder ... Ep 71 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 10 seconds","182,605 views",https://www.youtube.com/watch?v=5kf8WZ1uTV0
562,k6S3V0-EnN0,https://i.ytimg.com/vi/k6S3V0-EnN0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDGpaGwiE90VzydCqLG-h-L_ebQHA,Kibarua ya Kalekye ishajikata.... Ep 71 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"8 minutes, 59 seconds","257,539 views",https://www.youtube.com/watch?v=k6S3V0-EnN0
563,B3xNLVtTliw,https://i.ytimg.com/vi/B3xNLVtTliw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA0sEVuKuJBwFCu5FimSVyAMdrj7A,Nani Kingpin wa mtaa..... Ep 70  Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 16 seconds","180,374 views",https://www.youtube.com/watch?v=B3xNLVtTliw
564,sMlmWDoDVxs,https://i.ytimg.com/vi/sMlmWDoDVxs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDqvfso8oRT8RuJwChDtFVHh6n1Xg,Njuguna kajinyakulia uhuru...... Ep 70 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 28 seconds","6,774,915 views",https://www.youtube.com/watch?v=sMlmWDoDVxs
565,PwDTT819eE8,https://i.ytimg.com/vi/PwDTT819eE8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAnc0O8kwlcdRIwilz3Yz2PluWMjA,Dawa ya Mede - Kwa nyuba yako!....Ep 69 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 59 seconds","176,256 views",https://www.youtube.com/watch?v=PwDTT819eE8
566,wfh6RbagXqU,https://i.ytimg.com/vi/wfh6RbagXqU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDgJDg56duGPlOqt5O-w-OednjnEg,Enter Kingori wa Thuraku   Ep 69  Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"12 minutes, 9 seconds","178,356 views",https://www.youtube.com/watch?v=wfh6RbagXqU
567,Jo9Vbmkfj4Q,https://i.ytimg.com/vi/Jo9Vbmkfj4Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA-jMqWCbtibNTtl277lnf-zyggDA,Kina Makena wamepata sponsors but...Ep67 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 40 seconds","231,083 views",https://www.youtube.com/watch?v=Jo9Vbmkfj4Q
568,fCQFqk8Xjco,https://i.ytimg.com/vi/fCQFqk8Xjco/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDddsYfurafMI9nxGc4qM9Q_DxC5w,Njugush kanaswa....! Ep67 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"8 minutes, 6 seconds","682,774 views",https://www.youtube.com/watch?v=fCQFqk8Xjco
569,uWALMi5GtUI,https://i.ytimg.com/vi/uWALMi5GtUI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBM9zugSDffeVGKnZBwBWyKQ6qGNA,Brayo surprise!  Ep68  Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 49 seconds","212,822 views",https://www.youtube.com/watch?v=uWALMi5GtUI
570,W6zHYcOIFKc,https://i.ytimg.com/vi/W6zHYcOIFKc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC1lFUlRaIHEzYfDEyneIoRi5v6uw,Kujeni mjue baba ya mtoto ni nani......Ep68 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"8 minutes, 41 seconds","361,561 views",https://www.youtube.com/watch?v=W6zHYcOIFKc
571,tV4T4ZPcyq4,https://i.ytimg.com/vi/tV4T4ZPcyq4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBs5rO7Jqfg_E7S9d-2owqcTFlW2A,Kunyolewa na nailcutter!,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,55 seconds,"57,088 views",https://www.youtube.com/watch?v=tV4T4ZPcyq4
572,1o41h8-o3eI,https://i.ytimg.com/vi/1o41h8-o3eI/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgTyhDMA8=&rs=AOn4CLAKxoL0cKR8JxjDbAr5h-PqVEMxxQ,Kwanini samaki hairudingi reverse    Ep 66  Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 38 seconds","601,432 views",https://www.youtube.com/watch?v=1o41h8-o3eI
573,fa-g74zBiBc,https://i.ytimg.com/vi/fa-g74zBiBc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLANJsIIcHGIK0iurFiDiORRAHx4aA,Dr  Ebeneza Tpicha kutoka shuvambilo     Ep 66 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 43 seconds","194,337 views",https://www.youtube.com/watch?v=fa-g74zBiBc
574,s04h5RZRQQc,https://i.ytimg.com/vi/s04h5RZRQQc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBLTVZClVDuhBFCgKP70EZ5dgd7qA,Are MCA's above the law in Kenya?  Ep 65 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 8 seconds","171,560 views",https://www.youtube.com/watch?v=s04h5RZRQQc
575,jrrFLITZaYQ,https://i.ytimg.com/vi/jrrFLITZaYQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDDCgWQGVt4WSMD79dn8dD_PlhDag,Woi Makena mwa hapo ndio shida zimekufikisha....Ep65 Pt 2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 41 seconds","190,699 views",https://www.youtube.com/watch?v=jrrFLITZaYQ
576,wROSEdedVQM,https://i.ytimg.com/vi/wROSEdedVQM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBnuS-vsiW-QDKaP0qrpZ8asUEuxg,Mrs MCA anamwaga doh mtaa!! ....Ep64 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 24 seconds","209,879 views",https://www.youtube.com/watch?v=wROSEdedVQM
577,xsO3a52Utjw,https://i.ytimg.com/vi/xsO3a52Utjw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBw5lUmIuzd2ybEvRwPj5dW-S26sw,Mtaa ya Onyi yenyewe... Ep64 Pt 1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 42 seconds","187,062 views",https://www.youtube.com/watch?v=xsO3a52Utjw
578,Iz2JuRqLDvE,https://i.ytimg.com/vi/Iz2JuRqLDvE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCVFwat9rJ0zo-BwkQaUcFVkIUpUA,Hizi doh ni fake?... Ep63 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"9 minutes, 55 seconds","219,171 views",https://www.youtube.com/watch?v=Iz2JuRqLDvE
579,G1qgcIPWfpA,https://i.ytimg.com/vi/G1qgcIPWfpA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDqI9CxbfBROSMG5E4my7jEBZkuTQ,Truphenas revenge... Ep 63 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 51 seconds","214,027 views",https://www.youtube.com/watch?v=G1qgcIPWfpA
580,h_HbtY5A8_o,https://i.ytimg.com/vi/h_HbtY5A8_o/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCzp_WJpa00x4NPVZS1VPs7c8Q2QQ,Enter Kawangware MCA...Ep62 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 59 seconds","190,865 views",https://www.youtube.com/watch?v=h_HbtY5A8_o
581,61u_IW1VnW4,https://i.ytimg.com/vi/61u_IW1VnW4/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGHIgTyhAMA8=&rs=AOn4CLAsuKpL1uIOD0-lesehIB_SUT8_0A,Will Njuguna sign? ...Ep 62 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 40 seconds","400,880 views",https://www.youtube.com/watch?v=61u_IW1VnW4
582,vdQi0LCjqSE,https://i.ytimg.com/vi/vdQi0LCjqSE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBVL6FeIpZgqx-BHXEiOpQTVQg2LA,Sasa Njugush amejua morning sickness ni what....Ep61 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 20 seconds","288,151 views",https://www.youtube.com/watch?v=vdQi0LCjqSE
583,iAnNHNO6_6I,https://i.ytimg.com/vi/iAnNHNO6_6I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDEy42QiXjqqdkKU6kud2JCo5e1bw,Surely it's merciless!..hivo ndio wametenda Turu!! Ep61 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 45 seconds","159,539 views",https://www.youtube.com/watch?v=iAnNHNO6_6I
584,FK8grQrATUg,https://i.ytimg.com/vi/FK8grQrATUg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAh3uy2y7d6ejo_W0oRyIvlAKLeew,Onyi vs Pirate nani mkali... Ep60 Pt1,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 59 seconds","181,093 views",https://www.youtube.com/watch?v=FK8grQrATUg
585,FBsqSh9o5zM,https://i.ytimg.com/vi/FBsqSh9o5zM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDLybj64qeKPPokOfUvYrWvDIXvwg,Njambi kauzi... Ep 60 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"11 minutes, 20 seconds","211,131 views",https://www.youtube.com/watch?v=FBsqSh9o5zM
586,s46s3Cg2L4Y,https://i.ytimg.com/vi/s46s3Cg2L4Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCD95_wsOXqAq61LhFMSWbJdfIMhQ,Pirate na Onyi wamemeet finally ....Ep59 Pt2,"The Real Househelps of Kawangware follows the lives of 4 househelps Awiti, Kalekye, Njambi and Trufena as they go through their daily routines in Kawangware.",8 years ago,"10 minutes, 56 seconds","206,565 views",https://www.youtube.com/watch?v=s46s3Cg2L4Y
